customer_unique_id,total_orders,last_purchase,avg_days_between_orders,avg_delivery_delay,is_multi,churn
1291474366a550ebc251d9187e763d62,2,2017-07-02 14:01:13,112.80671296296296,-5.5156481481481485,1,1
12ab9334b1240d6d037f2b0102a49571,2,2017-12-13 17:35:27,1.1574074074074073e-05,-11.265752314814815,0,1
12b62a8d3c4911b9a80b935037842fc0,2,2017-11-07 22:51:12,1.1574074074074073e-05,-12.216157407407408,0,1
12c54f6dfd4b723a6c76c4c989494422,2,2017-09-21 22:00:15,49.01984953703704,-17.098761574074075,0,1
12d8b5ed661190a3a08183644dfc504d,4,2018-05-02 11:58:28,133.9104012345679,-14.421581790123456,1,0
12f5d6e1cbf93dafd9dcc19095df0b3d,6,2017-01-05 15:25:10,0.009321759259259259,-22.14457638888889,1,1
131b8a51429529f4e57e8faa1b87ff4f,2,2017-04-07 21:39:30,0.0,-13.454965277777777,0,1
133e20311ec257bda38f1798250d38c5,2,2017-05-08 08:06:54,5.719710648148148,-14.4640625,0,1
13473af264dea0facd893d6516900b22,2,2018-05-11 14:34:01,168.22515046296297,-10.21068287037037,1,0
13607978e0686d841deb64954c023495,2,2018-01-04 21:37:47,179.49238425925927,-18.359386574074072,0,1
13613cae6e3bfea8327a916246c96cc9,2,2017-12-25 10:40:53,1.1574074074074073e-05,-19.153541666666666,0,1
1372bab98f9966bcd4a6fa3e6df6dde8,2,2018-01-15 20:19:56,147.24363425925927,-8.261979166666666,1,1
1373e04979cfa0fb2092909abbd57f25,3,2018-05-03 10:55:03,45.93666666666667,-12.681689814814815,1,0
13abc50b97af7425b5066e405d7cd760,2,2017-05-07 20:47:31,6.428333333333334,-13.747199074074073,0,1
13aec51202205c662b24202760e93a92,2,2017-02-01 08:42:45,2.3148148148148147e-05,-24.269236111111113,0,1
1412559410af5e92c35e053fd6acd006,2,2018-01-30 19:15:23,1.1574074074074073e-05,-10.003703703703703,0,1
142575266950512b56af193f3962270a,2,2018-02-17 10:16:55,161.77493055555556,-22.21037037037037,1,1
142dc6250eac579893595d9889411834,2,2018-05-30 20:25:38,216.07025462962963,-32.03787037037037,1,0
1477c54a1abe3610e3e9ab411801cecb,2,2017-10-14 00:48:58,21.057476851851852,-9.17201388888889,1,1
14843983d4a159080f6afe4b7f346e7c,2,2018-03-02 17:47:40,2.3148148148148147e-05,26.720532407407408,0,0
149c19901ddcd1057deaabc003004a12,2,2017-08-28 13:49:55,0.21100694444444446,-18.119594907407407,1,1
14a188558af6cd5bc222ca773d395a7f,2,2018-03-07 19:19:24,40.034108796296294,-0.10508101851851852,0,0
1500da334da019c68fda219f942ba38a,2,2018-05-14 09:33:57,14.99332175925926,-18.226574074074072,1,0
1501fb94311512e6b98462d159e05a23,2,2018-04-16 13:45:57,0.022083333333333333,-10.293819444444445,0,0
1506abf10c09a2872e24d79f33e4eb12,2,2018-04-05 08:43:23,23.51071759259259,-10.012777777777778,1,0
155af62b6c947689a67af5c16acd5c55,2,2018-02-14 17:44:50,65.05144675925926,-16.225532407407407,0,1
